state,scenario,impact_category,sLCC_private,env_green_perkg,env_market_perkg,delta_env_perkg,sLCC_green,sLCC_market,sLCC_green_vs_market_abs,sLCC_green_vs_market_pct,market_price,MSP_model,electricity_price,feedstock_price,market_type,social_rate,spc,damage_scenario
MO,s_c2,climate change,4.004198449006907,1.7346340726820961,1.3789656199866647,0.35566845269543146,5.7388325216890035,5.028965619986664,0.7098669017023393,14.115564816770846,3.65,4.26698303944985,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_c2,ecotoxicity: freshwater,4.004198449006907,0.4281224955459958,0.26213411753369176,0.16598837801230404,4.432320944552902,3.9121341175336917,0.5201868270192107,13.296753418749091,3.65,4.26698303944985,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_c2,eutrophication,4.004198449006907,0.5109599363669991,0.3694270839373155,0.1415328524296836,4.515158385373906,4.019427083937315,0.4957313014365905,12.333382123478811,3.65,4.26698303944985,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_c2,particulate matter formation,4.004198449006907,2.998004414767828,3.137234375011523,-0.13922996024369505,7.002202863774735,6.787234375011523,0.21496848876321195,3.1672471714644006,3.65,4.26698303944985,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_c2,photochemical oxidant formation,4.004198449006907,0.07930689858950922,0.08965063216302423,-0.010343733573515007,4.083505347596416,3.7396506321630243,0.34385471543339197,9.194835273542797,3.65,4.26698303944985,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_c2,_ALL_,4.004198449006907,5.759018160766789,5.250396549308458,0.5086216114583317,9.763216609773696,8.900396549308457,0.8628200604652392,9.694175486285255,3.65,4.26698303944985,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o1,acidification,5.2489970540053665,0.010739142437782054,0.012984720676239162,-0.002245578238457108,5.259736196443148,3.662984720676239,1.5967514757669092,43.59154071142635,3.65,5.829105095044678,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o1,climate change,5.2489970540053665,2.182004201445645,1.3789656199866647,0.8030385814589804,7.431001255451012,5.028965619986664,2.4020356354643475,47.764009877457006,3.65,5.829105095044678,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o1,ecotoxicity: freshwater,5.2489970540053665,0.5718318552863204,0.26213411753369176,0.30969773775262865,5.820828909291687,3.9121341175336917,1.9086947917579953,48.78909399356904,3.65,5.829105095044678,0.0761,0.054210809052931457,natural,0.03,1.1,central
MO,s_o1,eutrophication,5.2489970540053665,0.7363121154353556,0.36942708393731544,0.36688503149804014,5.985309169440722,4.019427083937315,1.9658820855034067,48.90950984929139,3.65,5.829105095044678,0.0761,0.054210809052931457,natural,0.03,1.1,central
